Date,High,Low,Open,Close,Volume,Adj Close,Adjusted Close,DMA,Delta,RSI,RS_UP,RS_DOWN,Bollinger High,Bollinger Low
1999-01-04,23.75,23.28125,23.28125,23.3281192779541,28600.0,15.924766540527344,15.924766540527344,,,,,,,
1999-01-05,23.46875,23.1718807220459,23.46875,23.2031192779541,42700.0,15.839438438415527,15.839438438415527,,-0.125,,,,,
1999-01-06,24.0,23.3125,23.46875,23.96875,56400.0,16.36208724975586,16.36208724975586,,0.7656307220458984,,,,,
1999-01-07,23.9843807220459,23.5781192779541,23.96875,23.8593807220459,72600.0,16.287425994873047,16.287425994873047,,-0.10936927795410156,,,,,
1999-01-08,24.5625,23.375,24.0,23.96875,421100.0,16.36208724975586,16.36208724975586,,0.10936927795410156,,,,,
1999-01-11,23.78125,23.4375,23.75,23.5156192779541,35000.0,16.052766799926758,16.052766799926758,,-0.45313072204589844,,,,,
1999-01-12,23.59375,23.125,23.5,23.15625,89200.0,15.807441711425781,15.807441711425781,,-0.35936927795410156,,,,,
1999-01-13,23.1875,22.6875,22.75,22.8125,42400.0,15.572786331176758,15.572786331176758,,-0.34375,,,,,
1999-01-14,22.875,22.375,22.75,22.375,70000.0,15.274128913879395,15.274128913879395,,-0.4375,,,,,
1999-01-15,22.75,22.4531192779541,22.5625,22.71875,10700.0,15.5087890625,15.5087890625,,0.34375,,,,,
1999-01-19,22.8125,22.53125,22.8125,22.71875,12800.0,15.5087890625,15.5087890625,,0.0,,,,,
1999-01-20,22.8125,22.5156192779541,22.59375,22.53125,15800.0,15.380789756774902,15.380789756774902,,-0.1875,,,,,
1999-01-21,22.90625,22.5,22.53125,22.71875,23900.0,15.5087890625,15.5087890625,,0.1875,,,,,
1999-01-22,22.8125,22.5625,22.75,22.59375,19300.0,15.42345142364502,15.42345142364502,,-0.125,,,,,
1999-01-25,22.6875,22.375,22.6875,22.5625,18200.0,15.402125358581543,15.402125358581543,,-0.03125,39.30137289341753,0.10044642857142858,0.1551335198538644,,
1999-01-26,22.59375,22.15625,22.59375,22.34375,25700.0,15.252784729003906,15.252784729003906,,-0.21875,36.873676503645555,0.09327168367346939,0.15967755415001691,,
1999-01-27,22.375,21.875,22.375,21.9375,37100.0,14.975469589233398,14.975469589233398,,-0.40625,32.8191181608304,0.08660942055393586,0.17728987171073,,
1999-01-28,22.0,21.625,22.0,21.8125,30800.0,14.890137672424316,14.890137672424316,,-0.125,31.665364923695975,0.08042303337151188,0.17355488087424928,,
1999-01-29,21.8125,21.4375,21.6875,21.8125,18600.0,14.890137672424316,14.890137672424316,,0.0,31.665364923695975,0.07467853098783246,0.16115810366894576,,
1999-02-01,21.875,21.59375,21.8125,21.59375,23100.0,14.740813255310059,14.740813255310059,,-0.21875,29.556510506569012,0.06934435020298728,0.16527181054973533,,
1999-02-02,21.8125,21.53125,21.625,21.625,26500.0,14.762146949768066,14.762146949768066,,0.03125,30.27094518021677,0.0666233251884882,0.15346668122475424,24.142593215698145,21.240218712097263
1999-02-03,22.25,21.75,21.75,22.125,29400.0,15.103466987609863,15.103466987609863,,0.5,40.64368043166027,0.09757880196073902,0.14250477542298606,24.088745695271623,21.186254304728376
1999-02-04,22.3125,22.0625,22.125,22.25,26000.0,15.188798904418945,15.188798904418945,,0.125,42.92936811507684,0.09953745896354338,0.13232586289277276,23.875253925491386,21.227871074508613
